h_height,l_px, l_py, l_pz,r_px, r_py, r_pz,w_px, w_py, w_pz,h_rx, h_ry, h_rz, h_rw,l_rx, l_ry, l_rz, l_rw,r_rx, r_ry, r_rz, r_rw,w_rx, w_ry, w_rz, w_rw,h_v,l_vx, l_vy, l_vz,r_vx, r_vy, r_vz,w_vx, w_vy, w_vz,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
1,-0.4643722,-0.1597388,-0.06413306,0.4643691,-0.1597387,-0.06413297,-1.398528E-06,-0.415677,-0.03206651,8.251249E-10,-5.684342E-14,9.585174E-13,1,0,0,0,1,0,0,0,1,-8.251249E-10,5.684342E-14,-9.094947E-13,1,0,0,0,0,0,0,0,0,0,0,
0.9272819,-0.2188759,-0.06711528,0.142479,0.03312538,-0.08218707,0.09377032,-0.03354643,-0.3993041,0.02968797,0.1606064,0.3324092,-0.01361478,0.9292604,-0.5855986,0.693004,0.02292498,0.4198758,-0.486585,-0.8733436,-0.02175333,0.005862114,-0.1806875,0.1314319,-0.07720166,0.9716575,-5.50082,18.57077,7.006582,15.62934,-32.62179,5.86646,11.94472,-2.537542,1.238536,4.671469,
0.926173,-0.2154172,-0.06591111,0.1441308,0.0346193,-0.08223075,0.09397216,-0.03452086,-0.3993113,0.02888546,0.1607336,0.3253077,-0.01303863,0.9317564,-0.5854168,0.6972761,0.02730645,0.412733,-0.4906645,-0.8711239,-0.01846917,0.007198264,-0.1808454,0.1297424,-0.07749213,0.9718319,-0.1845012,0.5754444,0.2003432,0.2748156,0.2485517,-0.007267741,0.03358185,-0.1621203,-0.001199927,-0.1335182,
0.9255902,-0.2136893,-0.06523156,0.1448721,0.03537207,-0.08216599,0.09411608,-0.03494162,-0.3992585,0.02866683,0.1609343,0.3218682,-0.01281761,0.9329187,-0.5855914,0.6992852,0.02932963,0.4089311,-0.4927347,-0.8699792,-0.01700193,0.007851066,-0.1813284,0.1291715,-0.07769254,0.9718021,-0.09430956,0.2796035,0.1099635,0.1199534,0.1218119,0.01047938,0.02328804,-0.06808641,0.008545538,-0.03537875,
0.9249389,-0.2118216,-0.06444023,0.1456204,0.03618617,-0.08203807,0.09431348,-0.0353513,-0.3991612,0.0285725,0.1612623,0.3182593,-0.01262591,0.9341018,-0.585952,0.7013719,0.03139178,0.4046646,-0.4949685,-0.8687311,-0.01551663,0.008525123,-0.1821209,0.1287,-0.07794347,0.9716961,-0.1045811,0.2999135,0.1270667,0.120153,0.1307216,0.02054033,0.0316976,-0.06578373,0.0156197,-0.01514624,
0.9242282,-0.2098536,-0.06354173,0.1463539,0.03704211,-0.08184123,0.0945747,-0.03573459,-0.3990141,0.02863721,0.1617393,0.3145968,-0.01247523,0.9352615,-0.5865108,0.7034832,0.03342136,0.4000017,-0.497304,-0.8674148,-0.01404926,0.00918691,-0.1832437,0.1283333,-0.07824302,0.9715096,-0.1129566,0.3127953,0.1428122,0.1165874,0.1360473,0.03128735,0.04151909,-0.06092151,0.02339564,0.01028503,
0.9234545,-0.207787,-0.0625245,0.1470675,0.03793691,-0.0815676,0.09491396,-0.0360857,-0.3988102,0.02889238,0.162393,0.3109212,-0.01237224,0.9363781,-0.5872825,0.7056094,0.03538886,0.3949229,-0.4997253,-0.8660375,-0.01260221,0.009814846,-0.1847298,0.1280626,-0.07859407,0.9712355,-0.122292,0.3266695,0.1607898,0.1127998,0.1414396,0.04325209,0.05362642,-0.05550013,0.03222649,0.04033376,
0.9226193,-0.2056391,-0.06138248,0.1477505,0.03886098,-0.0812104,0.09534336,-0.03639611,-0.398543,0.02936867,0.1632482,0.3073021,-0.01232462,0.937424,-0.5882761,0.7077273,0.03724787,0.3894452,-0.5021989,-0.8646179,-0.0111899,0.01038185,-0.1866023,0.1278806,-0.07899722,0.9708686,-0.1288135,0.331247,0.1761276,0.1053384,0.142512,0.05508794,0.06622342,-0.04787188,0.04120048,0.07345442,
0.921703,-0.2033757,-0.06007981,0.1484069,0.03982704,-0.08075237,0.09588805,-0.03666385,-0.3981982,0.0301143,0.1643554,0.3037288,-0.01234035,0.9383946,-0.5895276,0.7098642,0.03898986,0.383447,-0.5047516,-0.8631416,-0.009794449,0.01087045,-0.1889378,0.1277758,-0.07946418,0.9703926,-0.1453177,0.3589858,0.2066047,0.104108,0.153219,0.07264585,0.08638873,-0.04246468,0.05469738,0.1182594,
0.9207529,-0.2011256,-0.05867535,0.1489952,0.04077807,-0.08020999,0.096531,-0.03686953,-0.3977865,0.03111688,0.1656805,0.3004403,-0.01242504,0.9392186,-0.590976,0.711897,0.04048559,0.3772437,-0.5072278,-0.8616977,-0.008496459,0.01122967,-0.1916351,0.1277408,-0.079972,0.9698264,-0.1515089,0.3587893,0.2239517,0.09380796,0.1516485,0.08648486,0.1025235,-0.03279595,0.06564656,0.159868,
0.9197489,-0.1988508,-0.0571349,0.1495241,0.04172905,-0.07956834,0.09729299,-0.03701513,-0.3972942,0.03241245,0.1672655,0.2974055,-0.01258434,0.9399012,-0.5926467,0.7138641,0.04173927,0.3707114,-0.5096644,-0.8602672,-0.007271673,0.01144763,-0.1947566,0.1277591,-0.08053152,0.9691556,-0.1627646,0.3687882,0.2497351,0.08574516,0.1541717,0.104024,0.1235325,-0.02360504,0.07980237,0.2100359,
0.9187028,-0.1965887,-0.05547085,0.1499815,0.0426628,-0.07882866,0.09817225,-0.03709585,-0.3967204,0.03400226,0.1691066,0.294702,-0.01282195,0.9404199,-0.5945173,0.7157362,0.04270537,0.3639347,-0.5120153,-0.858878,-0.00614089,0.01150078,-0.1982737,0.127816,-0.08113659,0.9683841,-0.1634717,0.3534864,0.2600322,0.07147872,0.1459118,0.1155856,0.1373969,-0.0126142,0.08966217,0.2484315,
0.9175543,-0.1942287,-0.05357875,0.1503823,0.04362259,-0.07793808,0.09923129,-0.0371087,-0.3960203,0.03600865,0.1713361,0.2922473,-0.01316314,0.9407776,-0.5966974,0.7176028,0.04338493,0.3565352,-0.5143855,-0.8574696,-0.005056035,0.01135902,-0.2024128,0.1279021,-0.08182357,0.9674582,-0.1807094,0.3713414,0.2977208,0.06306493,0.1510222,0.1401323,0.1666389,-0.002021116,0.1101626,0.3157033,
0.9163508,-0.1918845,-0.05152328,0.1506972,0.04455908,-0.07691797,0.1004416,-0.03704451,-0.3952062,0.03838722,0.1738956,0.2902188,-0.01360929,0.9409297,-0.5991053,0.719371,0.04369072,0.3488138,-0.5166487,-0.8561182,-0.004079969,0.01099009,-0.2070387,0.1279998,-0.08256727,0.9664028,-0.1892443,0.3686079,0.3232029,0.04951121,0.1472537,0.1604024,0.1903104,0.01009332,0.1280108,0.3740075,
0.9150901,-0.1895517,-0.04928097,0.1509199,0.04547095,-0.07574911,0.101821,-0.03689792,-0.3942579,0.0411781,0.1768242,0.2886543,-0.01417717,0.9408565,-0.6017566,0.7210444,0.04358345,0.3407132,-0.5187997,-0.8548275,-0.003217253,0.01036281,-0.2122038,0.1280938,-0.08337433,0.9651995,-0.2067637,0.3826081,0.3677724,0.03652825,0.1495603,0.191711,0.2262376,0.02404178,0.1555322,0.4577463,
0.9138336,-0.1873461,-0.04695707,0.1510389,0.04631239,-0.07447699,0.1033116,-0.03667469,-0.3932064,0.04426227,0.1799973,0.2876452,-0.01485189,0.9405535,-0.6045173,0.7225448,0.04305603,0.3326189,-0.5207268,-0.8536676,-0.002494654,0.009509096,-0.2176788,0.1281645,-0.08420798,0.9638978,-0.09605803,0.1686142,0.1776559,0.009092729,0.06432604,0.09724959,0.1139576,0.01706595,0.08038555,0.2357761,
0.9109968,-0.1831724,-0.04183822,0.1510203,0.04792874,-0.07121152,0.10722,-0.03589725,-0.3903897,0.05232566,0.1880957,0.2873408,-0.01682134,0.9390275,-0.61075,0.7250412,0.04056655,0.3156821,-0.5239283,-0.8517244,-0.0002376949,0.008122933,-0.2312405,0.1281752,-0.08619488,0.960557,-0.2124643,0.3125896,0.3833768,-0.001392799,0.1210566,0.2445684,0.2927149,0.05822608,0.2109599,0.6039088,
0.9079205,-0.180054,-0.03642263,0.150557,0.04918959,-0.06720804,0.1121481,-0.0346339,-0.3865212,0.06274675,0.1983063,0.2900801,-0.01978322,0.9360219,-0.6178221,0.7262124,0.03556424,0.2994129,-0.5257643,-0.8505893,0.003304572,0.007739672,-0.2477892,0.1278344,-0.08849001,0.9562576,-0.532971,0.5402797,0.9382685,-0.08026165,0.2184464,0.6936144,0.8538098,0.2188788,0.6702231,1.805487,
0.9065349,-0.179143,-0.0339828,0.1501903,0.04951373,-0.06528828,0.1144256,-0.03392377,-0.3844603,0.06797751,0.2033611,0.2923497,-0.02144755,0.9341927,-0.6212417,0.7261832,0.03244527,0.2926857,-0.5260869,-0.8503813,0.00526242,0.007595161,-0.2558341,0.1275243,-0.08955655,0.9540788,-0.2298792,0.1511277,0.4047557,-0.0608367,0.05377473,0.3184793,0.3778352,0.1178084,0.3418919,0.8677586,
0.9050154,-0.1784563,-0.03132476,0.1496109,0.04963329,-0.06309139,0.1168305,-0.03306689,-0.3820099,0.07392335,0.209279,0.2953646,-0.02343184,0.931887,-0.6250901,0.7258457,0.02836054,0.2856703,-0.5260338,-0.8503981,0.007726203,0.007267765,-0.264831,0.1270662,-0.09071027,0.9515727,-0.2381645,0.1076351,0.4166348,-0.09081118,0.01874032,0.3443514,0.376947,0.1343103,0.384093,0.9319789,
0.9033014,-0.1780139,-0.02836314,0.1487064,0.04945042,-0.06049439,0.1193461,-0.03202334,-0.3790403,0.08076186,0.216407,0.2992095,-0.02582072,0.9289646,-0.6295056,0.7251557,0.02295627,0.2781113,-0.5254602,-0.8507233,0.01092347,0.00657594,-0.2750309,0.1264066,-0.09196611,0.9486421,-0.2513234,0.06486717,0.4342481,-0.1326271,-0.02681405,0.3807868,0.3688617,0.1530116,0.4354178,1.0027,
0.9013822,-0.1779069,-0.02510174,0.1473953,0.04885238,-0.05741766,0.1219417,-0.03077047,-0.3754351,0.08858165,0.2248302,0.3041056,-0.02867331,0.9252834,-0.6346022,0.7239636,0.01598342,0.2700046,-0.5241836,-0.851456,0.01502469,0.0054404,-0.2865226,0.1254654,-0.09334988,0.9452245,-0.1487229,0.00829459,0.2527396,-0.1016009,-0.04634456,0.2384279,0.2011429,0.09709032,0.2793809,0.6059877,
0.8982775,-0.1790433,-0.02013003,0.1442177,0.04698294,-0.05218758,0.1266874,-0.02862666,-0.3684774,0.10248,0.2393784,0.3163225,-0.03298202,0.9173607,-0.643941,0.7203331,0.001501702,0.2577971,-0.5201257,-0.8537797,0.02243373,0.005265678,-0.3058366,0.1227849,-0.0964427,0.9391949,-0.5301176,-0.1940438,0.8489064,-0.5425772,-0.3192016,0.8930239,0.8103114,0.3660505,1.188007,2.373101,
